fips,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,county,state
22127,10166,688,1214,4452,1688,657,1009,458,Winn,Louisiana
23001,74517,2928,4313,27228,15375,8133,11027,5513,Androscoggin,Maine
23003,50402,2714,3598,18759,10420,5374,6584,2953,Aroostook,Maine
23005,209427,3604,6783,46659,35683,18894,60431,37373,Cumberland,Maine
23007,21546,451,1133,8013,4188,2287,3403,2071,Franklin,Maine
23009,41343,817,1610,13350,8457,3751,8019,5339,Hancock,Maine
23011,87317,3020,4200,28737,18493,9245,14553,9069,Kennebec,Maine
23013,30031,476,1414,10059,5994,2771,6113,3204,Knox,Maine
23015,26146,544,1333,8674,4995,2039,4623,3938,Lincoln,Maine
23017,42314,1182,2590,18321,7869,4312,5422,2618,Oxford,Maine
23019,107392,2876,6170,36073,21984,11148,18433,10708,Penobscot,Maine
23021,12925,475,818,5218,2462,1584,1631,737,Piscataquis,Maine
23023,26308,399,1149,7911,5281,2224,5515,3829,Sagadahoc,Maine
23025,37429,1372,3155,15052,7147,4540,4325,1838,Somerset,Maine
23027,29041,627,1580,9456,6066,2723,5602,2987,Waldo,Maine
23029,23308,1072,1638,9099,4573,2072,3190,1664,Washington,Maine
23031,148451,3874,6511,45404,30622,15473,31301,15266,York,Maine
24001,50190,1250,3793,21007,10030,4949,4923,4238,Allegany,Maryland
24003,390445,9171,21486,93031,76359,30577,93717,66104,Anne Arundel,Maryland
24005,574109,18929,31902,150542,111297,39666,127802,93971,Baltimore,Maryland
24009,61710,951,2822,18724,14651,5350,10896,8316,Calvert,Maryland
24011,22389,1165,2446,9102,3994,1906,2117,1659,Caroline,Maryland
24013,115982,2251,6794,34707,22230,8720,26032,15248,Carroll,Maryland
24015,70507,2227,5541,26586,15325,4756,9763,6309,Cecil,Maryland
24017,105078,2308,4932,32983,25542,8934,18187,12192,Charles,Maryland
24019,23253,818,2221,9168,4837,1382,3009,1818,Dorchester,Maryland
24021,168435,5246,7638,40866,32309,13944,38895,29537,Frederick,Maryland
24023,21372,805,1485,9363,3509,1916,2318,1976,Garrett,Maryland
24025,173422,4054,8507,46075,38150,14574,36675,25387,Harford,Maryland
24027,212511,4546,4981,29650,30720,12177,64429,66008,Howard,Maryland
24029,13929,628,1044,3982,2640,876,2759,2000,Kent,Maryland
24031,714495,35729,26788,94875,97134,38249,193904,227816,Montgomery,Maryland
24033,611092,42416,39872,156769,135376,37039,113642,85978,Prince George's,Maryland
24035,34843,744,2004,10300,6693,2958,7322,4822,Queen Anne's,Maryland
24037,73604,2498,4981,22068,14889,6004,13429,9735,St. Mary's,Maryland
24039,17058,878,2209,6868,3521,908,1804,870,Somerset,Maryland
24041,28080,844,1789,7197,5236,2175,5656,5183,Talbot,Maryland
24043,104471,3584,10139,37982,21749,8608,13508,8901,Washington,Maryland
24045,64156,2446,5187,20867,13613,4855,10016,7172,Wicomico,Maryland
24047,39149,969,2610,12372,8474,2817,7595,4312,Worcester,Maryland
24510,424578,19666,44463,126763,80893,20178,69243,63372,Baltimore city,Maryland
25001,165336,2262,5186,40194,31666,15233,40509,30286,Barnstable,Massachusetts
25003,92946,2494,5777,27750,16848,9043,17408,13626,Berkshire,Massachusetts
25005,390230,30947,27944,116818,70051,35390,69303,39777,Bristol,Massachusetts
25007,12731,227,348,3091,2606,838,3185,2436,Dukes,Massachusetts
25009,538981,30570,27358,135741,89103,44103,126601,85505,Essex,Massachusetts
25011,53210,1084,2586,14911,9228,5615,10480,9306,Franklin,Massachusetts
25013,316312,18677,27832,93236,60147,30507,51742,34171,Hampden,Massachusetts
25015,99377,1723,3836,23457,14724,9427,22816,23394,Hampshire,Massachusetts
25017,1116442,38484,38281,218287,139357,65854,303611,312568,Middlesex,Massachusetts
25019,8025,63,317,1476,1494,527,2381,1767,Nantucket,Massachusetts
25021,488612,12826,17077,95171,68162,36608,139580,119188,Norfolk,Massachusetts
25023,355335,9871,15302,99134,65420,35254,81944,48410,Plymouth,Massachusetts
25025,546850,45617,33559,122750,74331,25766,135277,109550,Suffolk,Massachusetts
25027,564408,19360,34752,158830,97647,50938,124040,78841,Worcester,Massachusetts
26001,8505,255,718,3333,2144,721,867,467,Alcona,Michigan
26003,7030,294,465,3117,1383,547,817,407,Alger,Michigan
26005,77855,2650,4628,29465,16651,6821,11558,6082,Allegan,Michigan
26007,21069,542,1223,7050,5615,2962,2343,1334,Alpena,Michigan
26009,17364,419,1059,5555,3840,1592,3010,1889,Antrim,Michigan
26011,11380,340,1089,4814,2576,1220,879,462,Arenac,Michigan
26013,6249,142,555,2714,1312,621,573,332,Baraga,Michigan
26015,41823,796,2275,15812,10041,4477,5745,2677,Barry,Michigan
26017,74892,2124,5654,26000,18555,8386,9600,4573,Bay,Michigan
26019,13184,322,534,4198,2932,1341,2334,1523,Benzie,Michigan
26021,107593,3256,7934,31103,24613,10888,17894,11905,Berrien,Michigan
26023,30146,1346,1943,12451,7424,2711,2947,1324,Branch,Michigan
26025,91073,2400,5723,33106,22574,7952,12903,6415,Calhoun,Michigan
26027,36580,1051,3390,12159,9374,3631,4660,2315,Cass,Michigan
26029,19223,213,1023,5676,4418,1932,3508,2453,Charlevoix,Michigan
26031,19354,489,1332,7339,4642,1580,2506,1466,Cheboygan,Michigan
26033,25952,667,1982,9074,6663,2104,3772,1690,Chippewa,Michigan
26035,22373,1142,2275,8546,5769,1931,1675,1035,Clare,Michigan
26037,53179,684,2426,14346,13158,5849,10692,6024,Clinton,Michigan
26039,10399,238,904,3512,2717,1078,1245,705,Crawford,Michigan
26041,26412,555,1048,8807,6730,3596,3873,1803,Delta,Michigan
26043,18600,179,793,6279,4406,2006,3281,1656,Dickinson,Michigan
26045,76235,1446,3212,21320,21439,8373,13194,7251,Eaton,Michigan
26047,23902,271,1210,5847,5944,2571,5033,3026,Emmet,Michigan
26049,278730,6517,20107,88970,74311,30496,37050,21279,Genesee,Michigan
26051,18769,781,1709,7430,4542,1715,1531,1061,Gladwin,Michigan
26053,11784,196,591,4432,2892,1343,1628,702,Gogebic,Michigan
26055,66101,797,2384,16160,16452,7135,14408,8765,Grand Traverse,Michigan
26057,28119,946,1699,11374,7527,2635,2416,1522,Gratiot,Michigan
26059,31258,1178,2471,12046,7474,2770,3378,1941,Hillsdale,Michigan
26061,21216,448,1069,7160,3739,1759,3995,3046,Houghton,Michigan
26063,23186,997,1580,9773,4883,2365,2413,1175,Huron,Michigan
26065,174461,4479,8259,37856,41060,15657,36494,30656,Ingham,Michigan
26067,43360,1185,3095,17184,10633,4275,5004,1984,Ionia,Michigan
26069,19494,436,1731,7361,4884,1911,1989,1182,Iosco,Michigan
26071,8752,108,590,3832,1795,780,1045,602,Iron,Michigan
26073,38268,985,2220,12045,8675,3184,6193,4966,Isabella,Michigan
26075,109811,2291,8013,36202,28549,11273,16192,7291,Jackson,Michigan
26077,163025,2979,7490,35872,38378,16231,36957,25118,Kalamazoo,Michigan
26079,12586,343,1329,5210,3125,1086,962,531,Kalkaska,Michigan
26081,422107,16713,24389,103202,90941,38449,97782,50631,Kent,Michigan
26083,1676,23,43,550,348,202,300,210,Keweenaw,Michigan
26085,9037,362,1176,3848,1922,710,651,368,Lake,Michigan
26087,62175,1684,4081,22220,16222,6902,7460,3606,Lapeer,Michigan
26089,16610,286,511,3623,3491,1588,4189,2922,Leelanau,Michigan
26091,68044,1767,4511,25224,16377,5966,9359,4840,Lenawee,Michigan
26093,131147,1340,4700,34004,32373,13091,30096,15543,Livingston,Michigan
26095,4782,166,409,1840,1219,369,554,225,Luce,Michigan
26097,8297,236,574,2848,2088,745,1054,752,Mackinac,Michigan
26099,609003,22205,40772,180999,150831,64692,97514,51990,Macomb,Michigan
26101,18248,407,1308,6583,4189,2110,2326,1325,Manistee,Michigan
26103,44443,676,1405,14017,10251,4091,9616,4387,Marquette,Michigan
26105,20827,509,1078,6975,5033,2402,2949,1881,Mason,Michigan
26107,26807,804,2024,9700,5691,2714,3476,2398,Mecosta,Michigan
26109,17203,325,981,7360,3828,1835,1966,908,Menominee,Michigan
26111,58142,917,2406,16881,12193,5956,11777,8012,Midland,Michigan
26113,10395,317,847,4362,2317,1176,960,416,Missaukee,Michigan
26115,104748,2107,7102,37772,25920,11811,13135,6901,Monroe,Michigan
26117,43763,1415,3885,17475,11106,4209,3876,1797,Montcalm,Michigan
26119,7369,239,733,3176,1644,631,599,347,Montmorency,Michigan
26121,117584,3208,7563,40566,30235,13587,15388,7037,Muskegon,Michigan
26123,33424,1346,3077,13458,7365,2879,3492,1807,Newaygo,Michigan
26125,878186,18056,35812,164936,182531,69075,230785,176991,Oakland,Michigan
26127,18075,916,1630,6396,4176,1551,2222,1184,Oceana,Michigan
26129,15670,493,1777,6108,3970,1431,1197,694,Ogemaw,Michigan
26131,4925,85,279,2005,1118,577,598,263,Ontonagon,Michigan
26133,16237,620,1294,7187,3435,1459,1480,762,Osceola,Michigan
26135,6174,348,682,2323,1666,494,432,229,Oscoda,Michigan
26137,17243,254,1103,5847,4122,1747,2760,1410,Otsego,Michigan
26139,175668,4816,8097,50168,37412,16365,39299,19511,Ottawa,Michigan
26141,9976,328,757,3932,2346,887,1048,678,Presque Isle,Michigan
26143,18890,362,1546,7691,4846,1629,1644,1172,Roscommon,Michigan
26145,132027,3950,9926,44370,32632,13322,18070,9757,Saginaw,Michigan
26147,112381,2419,8270,38628,29069,13431,13050,7514,St. Clair,Michigan
26149,40779,2036,3222,15559,9682,3864,4057,2359,St. Joseph,Michigan
26151,29269,1166,2388,12140,6644,2787,2643,1501,Sanilac,Michigan
26153,6086,238,364,2695,1296,530,671,292,Schoolcraft,Michigan
26155,47813,712,2901,17352,13155,5478,5426,2789,Shiawassee,Michigan
26157,37954,1028,3017,15824,8942,3963,3464,1716,Tuscola,Michigan
26159,51307,2499,4088,16350,12610,5021,7123,3616,Van Buren,Michigan
26161,227170,3309,7491,33896,40809,16242,59475,65948,Washtenaw,Michigan
26163,1178363,52411,113592,353763,284532,98963,166284,108818,Wayne,Michigan
26165,22899,625,1783,8426,5649,2317,2866,1233,Wexford,Michigan
27001,12365,266,845,4665,3019,1413,1509,648,Aitkin,Minnesota
27003,235946,4956,9429,65852,54846,30856,49369,20638,Anoka,Minnesota
27005,23078,589,1108,7379,5160,3198,3893,1751,Becker,Minnesota
27007,28164,558,1879,7906,6481,3433,4878,3029,Beltrami,Minnesota
27009,26513,649,1378,8233,6545,3729,4440,1539,Benton,Minnesota
27011,3650,198,159,1586,791,367,395,154,Big Stone,Minnesota
27013,38536,726,1533,10298,8318,4721,8510,4430,Blue Earth,Minnesota
27015,17285,474,811,6502,4001,1978,2642,877,Brown,Minnesota
27017,24795,303,1157,8470,6027,3267,4066,1505,Carlton,Minnesota
27019,64983,1011,1335,12334,11517,7534,21446,9806,Carver,Minnesota
27021,21084,434,1316,7001,5317,2285,3307,1424,Cass,Minnesota
27023,8265,461,310,2965,1937,1011,1196,385,Chippewa,Minnesota
27025,37802,492,1653,12797,9907,5216,5615,2122,Chisago,Minnesota
27027,38071,736,1214,9675,8274,5425,9219,3528,Clay,Minnesota
27029,6039,292,572,2112,1376,713,742,232,Clearwater,Minnesota
27031,4202,27,115,962,862,453,1144,639,Cook,Minnesota
27033,7801,338,414,2759,1847,793,1261,389,Cottonwood,Minnesota
27035,45414,619,2225,13779,11710,6049,7195,3837,Crow Wing,Minnesota
27037,281427,5663,8785,58074,58830,32446,81723,35906,Dakota,Minnesota
27039,13484,210,492,4676,2826,1995,2345,940,Dodge,Minnesota
27041,26537,404,914,7857,5532,5083,4840,1907,Douglas,Minnesota
27043,9951,366,474,3804,2208,1326,1375,398,Faribault,Minnesota
27045,14356,642,611,4888,3372,1813,2140,890,Fillmore,Minnesota
27047,21816,784,1430,8131,4916,2903,2672,980,Freeborn,Minnesota
27049,32436,618,1215,10662,7598,4218,5560,2565,Goodhue,Minnesota
27051,4235,72,198,1427,982,734,610,212,Grant,Minnesota
27053,854678,28023,29969,142555,158909,74558,266320,154344,Hennepin,Minnesota
27055,13291,251,465,4462,2975,1950,2267,921,Houston,Minnesota
27057,15200,304,781,4685,3561,1738,2817,1314,Hubbard,Minnesota
27059,26632,381,1841,8997,7626,3069,3338,1380,Isanti,Minnesota
27061,32554,508,1587,9832,8837,4385,5203,2202,Itasca,Minnesota
27063,7112,165,324,2435,1658,966,1231,333,Jackson,Minnesota
27065,11362,281,810,4565,2876,1174,1084,572,Kanabec,Minnesota
27067,28642,1619,1674,7395,6809,4450,4607,2088,Kandiyohi,Minnesota
27069,3086,78,106,1176,730,259,544,193,Kittson,Minnesota
27071,9399,187,535,3385,2520,1115,1089,568,Koochiching,Minnesota
27073,5000,156,210,1840,1210,631,699,254,Lac qui Parle,Minnesota
27075,8103,71,252,2554,1741,1070,1628,787,Lake,Minnesota
27077,2882,78,164,1123,766,194,454,103,Lake of the Woods,Minnesota
27079,19124,456,926,6675,4322,2470,3197,1078,Le Sueur,Minnesota
27081,4030,118,232,1542,881,516,574,167,Lincoln,Minnesota
27083,16542,556,760,5481,3536,2004,3103,1102,Lyon,Minnesota
27085,24700,635,1097,8997,5758,3791,3173,1249,McLeod,Minnesota
27087,3363,123,316,1275,819,420,280,130,Mahnomen,Minnesota
27089,6568,327,425,2411,1361,793,940,311,Marshall,Minnesota
27091,14169,327,701,5403,3187,1701,2134,716,Martin,Minnesota
27093,15796,406,763,5727,3816,2117,2205,762,Meeker,Minnesota
27095,17645,451,1345,6731,4379,2036,1875,828,Mille Lacs,Minnesota
27097,22870,847,1425,8784,5092,2813,2824,1085,Morrison,Minnesota
27099,26598,1633,1840,8400,5710,3242,3917,1856,Mower,Minnesota
27101,6036,291,286,2263,1351,707,808,330,Murray,Minnesota
27103,22009,565,703,5873,4644,3049,4784,2391,Nicollet,Minnesota
27105,14035,1829,1293,4561,2877,1321,1572,582,Nobles,Minnesota
27107,4558,152,245,1744,1000,579,650,188,Norman,Minnesota
27109,103462,2565,3232,20481,19590,12078,25689,19827,Olmsted,Minnesota
27111,41264,1086,2095,12109,9640,5973,7310,3051,Otter Tail,Minnesota
27113,9733,271,457,3285,2272,1490,1525,433,Pennington,Minnesota
27115,21175,444,1752,8437,5475,1989,2161,917,Pine,Minnesota
27117,6235,372,402,2155,1327,647,1082,250,Pipestone,Minnesota
27119,21200,654,1072,6837,4900,2622,3514,1601,Polk,Minnesota
27121,8002,188,329,2607,1754,1368,1226,530,Pope,Minnesota
27123,359583,19472,16079,75283,67549,30441,90083,60676,Ramsey,Minnesota
27125,2793,63,122,1072,616,447,366,107,Red Lake,Minnesota
27127,10421,354,603,4001,2462,1067,1499,435,Redwood,Minnesota
27129,10286,431,683,3733,2673,1286,1136,344,Renville,Minnesota
27131,41597,1505,2466,12895,8535,4740,7321,4135,Rice,Minnesota
27133,6400,257,266,2144,1388,871,1052,422,Rock,Minnesota
27135,10434,313,449,3640,2858,1160,1585,429,Roseau,Minnesota
27137,136233,1902,5969,38176,33241,17779,25929,13237,St. Louis,Minnesota
27139,91932,2093,2708,20820,18547,11598,25923,10243,Scott,Minnesota
27141,60594,824,2518,16854,15283,8533,11906,4676,Sherburne,Minnesota
27143,10252,436,497,4014,2246,1346,1286,427,Sibley,Minnesota
27145,96837,4074,3672,27007,21658,13532,18245,8649,Stearns,Minnesota
27147,24419,729,1320,8378,5245,2653,4203,1891,Steele,Minnesota
27149,5833,196,202,1704,1119,905,1161,546,Stevens,Minnesota
27151,6654,219,465,2226,1530,1019,925,270,Swift,Minnesota
27153,16808,1011,1171,6116,3571,2330,1956,653,Todd,Minnesota
27155,2408,99,93,833,578,396,295,114,Traverse,Minnesota
27157,15381,478,724,5308,3618,1878,2295,1080,Wabasha,Minnesota
27159,9249,304,586,3440,2362,1301,914,342,Wadena,Minnesota
27161,12971,374,520,4644,2928,1848,1847,810,Waseca,Minnesota
27163,170113,2557,4332,35951,34951,18817,47295,26210,Washington,Minnesota
27165,7363,712,508,3036,1299,683,884,241,Watonwan,Minnesota
27167,4510,108,165,1341,871,965,844,216,Wilkin,Minnesota
27169,31157,854,1321,8546,7071,4090,6119,3156,Winona,Minnesota
27171,85366,1363,3364,24875,20056,11498,17546,6664,Wright,Minnesota
27173,6878,228,370,2445,1734,997,832,272,Yellow Medicine,Minnesota
28001,22441,1693,3150,7757,4189,1649,2339,1664,Adams,Mississippi
28003,25261,1936,2744,8229,5785,2427,2564,1576,Alcorn,Mississippi
28005,9136,559,1298,3716,1607,763,742,451,Amite,Mississippi
28007,12349,1014,1879,3862,2848,1067,1143,536,Attala,Mississippi
28009,5775,644,1097,1959,1179,302,328,266,Benton,Mississippi
28011,20837,1605,3199,5141,4336,1595,2978,1983,Bolivar,Mississippi
28013,9896,759,1508,3676,1810,1022,593,528,Calhoun,Mississippi
28015,7248,402,922,2422,1820,631,692,359,Carroll,Mississippi
28017,11348,1039,2103,4197,1731,873,1054,351,Chickasaw,Mississippi
28019,5799,496,638,2201,954,486,625,399,Choctaw,Mississippi
28021,5301,435,761,1619,1164,308,536,478,Claiborne,Mississippi
28023,11016,515,1576,4010,2463,1161,871,420,Clarke,Mississippi
28025,13418,729,1735,4552,2612,1091,1754,945,Clay,Mississippi
28027,14632,1154,1962,3582,3515,1912,1683,824,Coahoma,Mississippi
28029,18899,1312,2484,6266,3997,2155,1963,722,Copiah,Mississippi
28031,12427,647,1458,4634,2475,1046,1304,863,Covington,Mississippi
28033,114637,3629,8199,34020,29309,11872,18701,8907,DeSoto,Mississippi
28035,46738,1924,4166,12447,10791,4493,7610,5307,Forrest,Mississippi
28037,5316,420,417,1866,1334,466,580,233,Franklin,Mississippi
28039,15320,755,2054,5963,3194,1420,1120,814,George,Mississippi
28041,9732,614,1617,3463,2506,695,612,225,Greene,Mississippi
28043,14357,945,1928,3963,3164,1535,1784,1038,Grenada,Mississippi
28045,33169,1179,3259,9012,9004,3025,4902,2788,Hancock,Mississippi
28047,133504,5886,11365,39251,33959,13336,18856,10851,Harrison,Mississippi
28049,154275,6113,13978,38324,37337,13695,26370,18458,Hinds,Mississippi
28051,11143,1195,1581,4589,2010,668,729,371,Holmes,Mississippi
28053,5518,493,1095,1812,1028,296,423,371,Humphreys,Mississippi
28055,1054,106,208,397,246,26,29,42,Issaquena,Mississippi
28057,15684,1003,2372,4743,4045,1412,1337,772,Itawamba,Mississippi
28059,96185,3697,7000,30318,24300,10873,12496,7501,Jackson,Mississippi
28061,11270,490,1417,4196,2339,1196,1091,541,Jasper,Mississippi
28063,5006,571,690,1808,924,262,272,479,Jefferson,Mississippi
28065,8134,467,1260,2910,1691,672,610,524,Jefferson Davis,Mississippi
28067,44863,3187,4309,13690,9864,4597,5272,3944,Jones,Mississippi
28069,6824,395,745,2560,1699,673,461,291,Kemper,Mississippi
28071,30874,836,2417,5818,5899,2342,7389,6173,Lafayette,Mississippi
28073,40319,1350,2374,9460,9283,3650,8948,5254,Lamar,Mississippi
28075,51767,2728,4779,14912,12739,6240,6358,4011,Lauderdale,Mississippi
28077,8426,406,1008,3139,1525,1031,761,556,Lawrence,Mississippi
28079,14695,1213,2123,5379,3030,1067,1200,683,Leake,Mississippi
28081,56010,2326,6767,14003,13880,5667,8570,4797,Lee,Mississippi
28083,18071,1803,2031,6599,3627,854,1928,1229,Leflore,Mississippi
28085,23115,984,2115,8638,5112,2560,2281,1425,Lincoln,Mississippi
28087,39312,1947,3638,12366,8410,3645,5757,3549,Lowndes,Mississippi
28089,68070,1658,3905,11295,12954,5812,18869,13577,Madison,Mississippi
28091,17047,1089,2446,6761,3028,1652,1429,642,Marion,Mississippi
28093,24521,1229,3363,9831,5330,1406,2454,908,Marshall,Mississippi
28095,24730,1722,2961,8845,4875,2074,2917,1336,Monroe,Mississippi
28097,7190,457,1018,2464,1284,503,1021,443,Montgomery,Mississippi
28099,18681,1138,2943,6343,4263,1709,1467,818,Neshoba,Mississippi
28101,13698,669,1432,4183,3507,1630,1739,538,Newton,Mississippi
28103,7044,859,1101,2269,1240,623,675,277,Noxubee,Mississippi
28105,25391,802,1611,5191,4954,1793,5411,5629,Oktibbeha,Mississippi
28107,22518,1604,3266,8511,3565,2226,2099,1247,Panola,Mississippi
28109,37540,1895,4115,11239,9748,4390,4119,2034,Pearl River,Mississippi
28111,8198,492,1044,3290,1666,808,694,204,Perry,Mississippi
28113,25520,1471,3199,9095,5112,2683,2600,1360,Pike,Mississippi
28115,20209,1966,2764,6133,4606,1529,2179,1032,Pontotoc,Mississippi
28117,16980,1304,2310,5721,3746,1819,1205,875,Prentiss,Mississippi
28119,4930,593,854,1489,1060,373,378,183,Quitman,Mississippi
28121,103452,3257,7656,27165,24063,11096,19045,11170,Rankin,Mississippi
28123,18454,1916,2827,6557,3343,1474,1531,806,Scott,Mississippi
28125,3013,295,496,729,761,169,425,138,Sharkey,Mississippi
28127,18212,1362,2640,6051,4187,1684,1557,731,Simpson,Mississippi
28129,10916,657,1356,4582,2038,919,730,634,Smith,Mississippi
28131,11911,662,1689,4056,2725,1055,1201,523,Stone,Mississippi
28133,17620,1535,3238,5191,3709,1233,1773,941,Sunflower,Mississippi
28135,9956,842,2252,3148,1767,814,761,372,Tallahatchie,Mississippi
28137,18543,1021,2396,6043,3997,1860,2268,958,Tate,Mississippi
28139,14352,1398,1814,5155,2635,1125,1477,748,Tippah,Mississippi
28141,13648,1035,1817,5596,2531,1308,924,437,Tishomingo,Mississippi
28143,6724,366,877,2088,1521,740,808,324,Tunica,Mississippi
28145,18988,1340,2876,5995,3990,1982,1695,1110,Union,Mississippi
28147,9750,703,1200,4464,1305,768,716,594,Walthall,Mississippi
28149,31568,1292,2752,9855,7302,3014,4416,2937,Warren,Mississippi
28151,30308,2551,3972,9254,6622,2213,3476,2220,Washington,Mississippi
28153,13521,1068,1816,5097,2397,973,1179,991,Wayne,Mississippi
28155,6663,365,660,2453,1315,716,741,413,Webster,Mississippi
28157,6285,756,1004,2533,766,361,540,325,Wilkinson,Mississippi
28159,12660,822,1739,4120,2784,1099,1446,650,Winston,Mississippi
28161,8586,510,937,3303,1931,687,894,324,Yalobusha,Mississippi
28163,18816,1513,2758,7000,3533,1258,1799,955,Yazoo,Mississippi
29001,13506,456,807,4831,2389,965,1963,2095,Adair,Missouri
29003,12090,290,682,4609,2767,865,1852,1025,Andrew,Missouri
29005,3926,122,247,1553,845,274,649,236,Atchison,Missouri
29007,17629,790,1765,8177,3120,1220,1646,911,Audrain,Missouri
29009,24636,1442,2936,10064,4925,1707,2496,1066,Barry,Missouri
29011,8074,411,619,3454,1716,414,998,462,Barton,Missouri
29013,11269,396,1107,5206,2203,678,1112,567,Bates,Missouri
29015,14639,701,1367,5974,3482,1150,1189,776,Benton,Missouri
29017,8706,607,1185,4050,1648,396,583,237,Bollinger,Missouri
29019,105495,1826,4335,22382,20810,7630,27238,21274,Boone,Missouri
29021,60435,2282,4824,22369,14695,3755,8299,4211,Buchanan,Missouri
29023,29206,1589,3483,10505,6876,2713,2480,1560,Butler,Missouri
29025,6189,179,425,2675,1297,482,838,293,Caldwell,Missouri
29027,30588,1173,3130,11392,6037,2053,4424,2379,Callaway,Missouri
29029,33978,934,2754,12800,7091,3007,4685,2707,Camden,Missouri
29031,50269,1612,3055,16126,10986,3137,9572,5781,Cape Girardeau,Missouri
